,empirical_last_value,sluggish_moving_average,slowly_moving_average,quickly_moving_average,rapidly_moving_average,balanced_ema_ensemble,aggressive_ema_ensemble,precision_ema_ensemble,thinking_fast_and_fast,thinking_fast_and_slow,thinking_slow_and_slow,thinking_slow_and_fast,thinking_precision_ensemble,quick_balanced_ema_ensemble,slow_balanced_ema_ensemble,quick_aggressive_ema_ensemble,slow_aggressive_ema_ensemble,quick_precision_ema_ensemble,slow_precision_ema_ensemble
116,-1.4182443588807818,,,,,,,,,,,,,,,,,,
117,1.3948218418761675,,,,,,,,,,,,,,,,,,
118,-0.7375935510243714,,,,,,,,,,,,,,,,,,
119,-0.07563450644115033,,,,,,,,,,,,,,,,,,
120,-0.378056526276928,,,,,,,,,,,,,,,,,,
121,-0.05022341867739355,,,,,,,,,,,,,,,,,,
122,-7.2367268568920515,,,,,,,,,,,,,,,,,,
123,6.958692866304628,,,,,,,,,,,,,,,,,,
124,-3.7767337047073983,,,,,,,,,,,,,,,,,,
125,4.238817338385956,,,,,,,,,,,,,,,,,,
126,1.1264257475362431,,,,,,,,,,,,,,,,,,
127,-0.12985864915775824,,,,,,,,,,,,,,,,,,
128,0.5473515198959032,,,,,,,,,,,,,,,,,,
129,-0.009731903060637648,,,,,,,,,,,,,,,,,,
130,-0.6219515693996276,,,,,,,,,,,,,,,,,,
131,0.525963168691445,,,,,,,,,,,,,,,,,,
132,0.1490626130339252,,,,,,,,,,,,,,,,,,
133,0.053732378201843845,,,,,,,,,,,,,,,,,,
134,-0.3091896665844368,,,,,,,,,,,,,,,,,,
135,0.44245183141609296,,,,,,,,,,,,,,,,,,
136,-2.276225042729263,,,,,,,,,,,,,,,,,,
137,1.259105961749678,,,,,,,,,,,,,,,,,,
138,0.9153710464337771,,,,,,,,,,,,,,,,,,
139,0.016222362445237892,,,,,,,,,,,,,,,,,,
140,-0.22618555314618338,,,,,,,,,,,,,,,,,,
141,0.13792287661710545,,,,,,,,,,,,,,,,,,
142,-0.9574568288333443,,,,,,,,,,,,,,,,,,
143,0.6429076975804385,,,,,,,,,,,,,,,,,,
144,-0.4489477808075645,,,,,,,,,,,,,,,,,,
145,-0.7500846176364893,,,,,,,,,,,,,,,,,,
146,1.2876799156599195,,,,,,,,,,,,,,,,,,
147,-1.213883623382997,,,,,,,,,,,,,,,,,,
148,0.6413877447779004,,,,,,,,,,,,,,,,,,
149,0.6692826611514563,,,,,,,,,,,,,,,,,,
150,0.24295861637600713,,,,,,,,,,,,,,,,,,
151,-0.17951852068747431,,,,,,,,,,,,,,,,,,
152,-0.6389382584579225,,,,,,,,,,,,,,,,,,
153,-0.35786941786854065,,,,,,,,,,,,,,,,,,
154,0.7747245702603047,,,,,,,,,,,,,,,,,,
155,-0.27012585618274376,,,,,,,,,,,,,,,,,,
156,-1.878415568792939,,,,,,,,,,,,,,,,,,
157,0.6028037450725203,,,,,,,,,,,,,,,,,,
158,-1.6411067833657778,,,,,,,,,,,,,,,,,,
159,2.627002779120626,,,,,,,,,,,,,,,,,,
160,-1.3669535511031814,,,,,,,,,,,,,,,,,,
161,1.7522984560660593,,,,,,,,,,,,,,,,,,
162,-0.9774224792687214,,,,,,,,,,,,,,,,,,
163,0.6924448418809306,,,,,,,,,,,,,,,,,,
164,0.8783944569365814,,,,,,,,,,,,,,,,,,
165,-0.23357400060298777,,,,,,,,,,,,,,,,,,
166,-0.23070648160345986,,,,,,,,,,,,,,,,,,
167,0.017112056291654465,,,,,,,,,,,,,,,,,,
168,-0.19014339564130422,,,,,,,,,,,,,,,,,,
169,-1.684345324220419,,,,,,,,,,,,,,,,,,
170,1.730632399358492,,,,,,,,,,,,,,,,,,
171,0.15409286435787528,,,,,,,,,,,,,,,,,,
172,-1.1370082636218326,,,,,,,,,,,,,,,,,,
173,-2.2816469920065843,,,,,,,,,,,,,,,,,,
174,3.361967519315489,,,,,,,,,,,,,,,,,,
175,-0.5794992100647167,,,,,,,,,,,,,,,,,,
176,-0.2113928732131405,,,,,,,,,,,,,,,,,,
177,0.2289406297150156,,,,,,,,,,,,,,,,,,
178,0.7731116104462106,,,,,,,,,,,,,,,,,,
179,-17.801191081719153,,,,,,,,,,,,,,,,,,
180,13.311794449802473,,,,,,,,,,,,,,,,,,
181,2.262618729449441,,,,,,,,,,,,,,,,,,
182,-0.017407990867851275,,,,,,,,,,,,,,,,,,
183,1.5688685704779206,,,,,,,,,,,,,,,,,,
184,-1.0018548267578677,,,,,,,,,,,,,,,,,,
185,-0.4790571540604316,,,,,,,,,,,,,,,,,,
186,2.147087646061677,,,,,,,,,,,,,,,,,,
187,-0.36644000454181214,,,,,,,,,,,,,,,,,,
188,-0.58203692659901,,,,,,,,,,,,,,,,,,
189,-0.4058281565131028,,,,,,,,,,,,,,,,,,
190,0.023916113142992135,,,,,,,,,,,,,,,,,,
191,-0.3706991250635219,,,,,,,,,,,,,,,,,,
192,-1.3280890057131294,,,,,,,,,,,,,,,,,,
193,1.8789379343316455,,,,,,,,,,,,,,,,,,
194,0.9877499773913815,,,,,,,,,,,,,,,,,,
195,-2.410758734772849,,,,,,,,,,,,,,,,,,
196,-0.7605840366888947,,,,,,,,,,,,,,,,,,
197,1.2769928181788597,,,,,,,,,,,,,,,,,,
198,-0.5105816677122283,,,,,,,,,,,,,,,,,,
199,1.5543355197258666,,,,,,,,,,,,,,,,,,
200,-1.181508285289327,,,,,,,,,,,,,,,,,,
201,-0.6808079209880109,,,,,,,,,,,,,,,,,,
202,-0.35147424314405873,,,,,,,,,,,,,,,,,,
203,0.47640080975253474,,,,,,,,,,,,,,,,,,
204,2.19990377622137,,,,,,,,,,,,,,,,,,
205,-2.1292040412478954,,,,,,,,,,,,,,,,,,
206,1.333248150614315,,,,,,,,,,,,,,,,,,
207,-0.39249897201310935,,,,,,,,,,,,,,,,,,
208,0.027176130764929862,,,,,,,,,,,,,,,,,,
209,0.31362175109133394,,,,,,,,,,,,,,,,,,
210,0.30199519259794605,,,,,,,,,,,,,,,,,,
211,-1.0237717920668288,,,,,,,,,,,,,,,,,,
212,0.5876074886430169,,,,,,,,,,,,,,,,,,
213,0.37281847715876437,,,,,,,,,,,,,,,,,,
214,0.2560578173680632,,,,,,,,,,,,,,,,,,
215,0.1291536677766909,,,,,,,,,,,,,,,,,,
216,-0.48624932610789107,,,,,,,,,,,,,,,,,,
217,0.7626537070597112,,,,,,,,,,,,,,,,,,
218,-1.9807766602829984,,,,,,,,,,,,,,,,,,
219,0.4307402461169283,,,,,,,,,,,,,,,,,,
220,-1.3206954991908768,,,,,,,,,,,,,,,,,,
221,0.4441325492293786,,,,,,,,,,,,,,,,,,
222,0.24083366425595276,,,,,,,,,,,,,,,,,,
223,0.8920572403867304,,,,,,,,,,,,,,,,,,
224,-2.0617232909923664,,,,,,,,,,,,,,,,,,
225,0.6851294237645189,,,,,,,,,,,,,,,,,,
226,1.170977318260284,,,,,,,,,,,,,,,,,,
227,-8.737185943106711,,,,,,,,,,,,,,,,,,
228,7.818432997760519,,,,,,,,,,,,,,,,,,
229,0.7673320263818972,,,,,,,,,,,,,,,,,,
230,-0.06112931739084848,,,,,,,,,,,,,,,,,,
231,1.6365005310262446,,,,,,,,,,,,,,,,,,
232,0.1969453506766523,,,,,,,,,,,,,,,,,,
233,0.1756320028145043,,,,,,,,,,,,,,,,,,
234,-0.9132660672741238,,,,,,,,,,,,,,,,,,
235,0.03339683050402553,,,,,,,,,,,,,,,,,,
236,0.3158423997056681,,,,,,,,,,,,,,,,,,
237,-1.9014865773093124,,,,,,,,,,,,,,,,,,
238,1.8262966899768345,,,,,,,,,,,,,,,,,,
239,0.7884302143759816,,,,,,,,,,,,,,,,,,
240,-0.5373606009356844,,,,,,,,,,,,,,,,,,
241,-3.9416111883050764,,,,,,,,,,,,,,,,,,
242,1.4275037399688864,,,,,,,,,,,,,,,,,,
243,1.1760098683576965,,,,,,,,,,,,,,,,,,
244,-1.4039032368867796,,,,,,,,,,,,,,,,,,
245,1.8894249897055713,,,,,,,,,,,,,,,,,,
246,1.0164077340694946,,,,,,,,,,,,,,,,,,
247,-0.11307652934234658,,,,,,,,,,,,,,,,,,
248,-1.6800860126501094,,,,,,,,,,,,,,,,,,
249,0.9165490103690423,,,,,,,,,,,,,,,,,,
250,-3.8085384524239094,,,,,,,,,,,,,,,,,,
251,3.239688284620318,,,,,,,,,,,,,,,,,,
252,0.5090562748914036,,,,,,,,,,,,,,,,,,
253,-0.6329328740788878,,,,,,,,,,,,,,,,,,
254,-5.917007434798845,,,,,,,,,,,,,,,,,,
255,2.734149041848026,,,,,,,,,,,,,,,,,,
256,3.2465157177617554,,,,,,,,,,,,,,,,,,
257,-0.44159427802574713,,,,,,,,,,,,,,,,,,
258,1.561769727253968,,,,,,,,,,,,,,,,,,
259,-0.7211518793398766,,,,,,,,,,,,,,,,,,
260,-0.4563079725675223,,,,,,,,,,,,,,,,,,
261,-1.0985513262069269,,,,,,,,,,,,,,,,,,
262,1.6128999015034675,,,,,,,,,,,,,,,,,,
263,0.7890170832673353,,,,,,,,,,,,,,,,,,
264,-0.1739068914134969,,,,,,,,,,,,,,,,,,
265,-1.3154293404203001,,,,,,,,,,,,,,,,,,
266,1.1734618597778992,,,,,,,,,,,,,,,,,,
267,-1.077518421477699,,,,,,,,,,,,,,,,,,
268,0.9393500879837269,,,,,,,,,,,,,,,,,,
269,-1.2621179157042934,,,,,,,,,,,,,,,,,,
270,1.4746230610500366,,,,,,,,,,,,,,,,,,
271,-0.20782408543448727,,,,,,,,,,,,,,,,,,
272,0.45160494354140734,,,,,,,,,,,,,,,,,,
273,-0.793400626882049,,,,,,,,,,,,,,,,,,
274,-0.8484755636687824,,,,,,,,,,,,,,,,,,
275,0.24025662506628143,,,,,,,,,,,,,,,,,,
276,0.20093492985110073,,,,,,,,,,,,,,,,,,
277,0.3397617779014417,,,,,,,,,,,,,,,,,,
278,-0.8606174467046652,,,,,,,,,,,,,,,,,,
279,1.9632993632845805,,,,,,,,,,,,,,,,,,
280,-0.9044917615842822,,,,,,,,,,,,,,,,,,
281,-0.7708903487131278,,,,,,,,,,,,,,,,,,
282,-2.4461540093235006,,,,,,,,,,,,,,,,,,
283,1.057675200244205,,,,,,,,,,,,,,,,,,
284,0.44381375116275423,,,,,,,,,,,,,,,,,,
285,-2.33366333951802,,,,,,,,,,,,,,,,,,
286,4.6259309423083455,,,,,,,,,,,,,,,,,,
287,-3.7348251982348226,,,,,,,,,,,,,,,,,,
288,-3.6787310112727383,,,,,,,,,,,,,,,,,,
289,2.1411591683432514,,,,,,,,,,,,,,,,,,
290,-0.7422323910967608,,,,,,,,,,,,,,,,,,
291,3.847138353040157,,,,,,,,,,,,,,,,,,
292,-2.9546713272544367,,,,,,,,,,,,,,,,,,
293,0.5349143830939456,,,,,,,,,,,,,,,,,,
294,1.1394419723618272,,,,,,,,,,,,,,,,,,
295,1.2057489900302607,,,,,,,,,,,,,,,,,,
296,1.087164987174404,,,,,,,,,,,,,,,,,,
297,-0.3213099922729694,,,,,,,,,,,,,,,,,,
298,1.6580259129243866,,,,,,,,,,,,,,,,,,
299,-0.08481297136566845,,,,,,,,,,,,,,,,,,
300,-2.5881200417007184,,,,,,,,,,,,,,,,,,
301,-12.782373990325551,,,,,,,,,,,,,,,,,,
302,10.559555311205042,,,,,,,,,,,,,,,,,,
303,2.3811994169466675,,,,,,,,,,,,,,,,,,
304,-0.23412296114382025,,,,,,,,,,,,,,,,,,
305,0.32333054670538797,,,,,,,,,,,,,,,,,,
306,2.1873093346575825,,,,,,,,,,,,,,,,,,
307,0.1431441084459144,,,,,,,,,,,,,,,,,,
308,-0.1813297861891392,,,,,,,,,,,,,,,,,,
309,0.19018856908705328,,,,,,,,,,,,,,,,,,
310,-1.0738366071163856,,,,,,,,,,,,,,,,,,
311,1.236210202042254,,,,,,,,,,,,,,,,,,
312,0.5053781120957855,,,,,,,,,,,,,,,,,,
313,-0.8416486380724647,,,,,,,,,,,,,,,,,,
314,0.714150120745062,,,,,,,,,,,,,,,,,,
315,-0.446828392129468,,,,,,,,,,,,,,,,,,
316,0.579694467919277,,,,,,,,,,,,,,,,,,
317,-0.4377809067128833,,,,,,,,,,,,,,,,,,
318,-1.3173831987146698,,,,,,,,,,,,,,,,,,
319,0.6470032526060268,,,,,,,,,,,,,,,,,,
320,0.9201129337547845,,,,,,,,,,,,,,,,,,
321,-0.0682067856276517,,,,,,,,,,,,,,,,,,
322,0.32280491154683166,,,,,,,,,,,,,,,,,,
323,-0.36683226092012244,,,,,,,,,,,,,,,,,,
324,0.40889508136971775,,,,,,,,,,,,,,,,,,
325,-1.098272002777553,,,,,,,,,,,,,,,,,,
326,0.6300553994016724,,,,,,,,,,,,,,,,,,
327,-1.4182443588807818,,,,,,,,,,,,,,,,,,
328,1.3948218418761675,,,,,,,,,,,,,,,,,,
329,-0.7375935510243714,,,,,,,,,,,,,,,,,,
330,-0.07563450644115033,,,,,,,,,,,,,,,,,,
331,-0.378056526276928,,,,,,,,,,,,,,,,,,
332,-0.05022341867739355,,,,,,,,,,,,,,,,,,
333,-7.2367268568920515,,,,,,,,,,,,,,,,,,
334,6.958692866304628,,,,,,,,,,,,,,,,,,
335,-3.7767337047073983,,,,,,,,,,,,,,,,,,
336,4.238817338385956,,,,,,,,,,,,,,,,,,
337,1.1264257475362431,,,,,,,,,,,,,,,,,,
338,-0.12985864915775824,,,,,,,,,,,,,,,,,,
339,0.5473515198959032,,,,,,,,,,,,,,,,,,
340,-0.009731903060637648,,,,,,,,,,,,,,,,,,
341,-0.6219515693996276,,,,,,,,,,,,,,,,,,
342,0.525963168691445,,,,,,,,,,,,,,,,,,
343,0.1490626130339252,,,,,,,,,,,,,,,,,,
344,0.053732378201843845,,,,,,,,,,,,,,,,,,
345,-0.3091896665844368,,,,,,,,,,,,,,,,,,
346,0.44245183141609296,,,,,,,,,,,,,,,,,,
347,-2.276225042729263,,,,,,,,,,,,,,,,,,
348,1.259105961749678,,,,,,,,,,,,,,,,,,
349,0.9153710464337771,,,,,,,,,,,,,,,,,,
350,0.016222362445237892,,,,,,,,,,,,,,,,,,
351,-0.22618555314618338,,,,,,,,,,,,,,,,,,
352,0.13792287661710545,,,,,,,,,,,,,,,,,,
353,-0.9574568288333443,,,,,,,,,,,,,,,,,,
354,0.6429076975804385,,,,,,,,,,,,,,,,,,
355,-0.4489477808075645,,,,,,,,,,,,,,,,,,
356,-0.7500846176364893,,,,,,,,,,,,,,,,,,
357,1.2876799156599195,,,,,,,,,,,,,,,,,,
358,-1.213883623382997,,,,,,,,,,,,,,,,,,
359,0.6413877447779004,,,,,,,,,,,,,,,,,,
360,0.6692826611514563,,,,,,,,,,,,,,,,,,
361,0.24295861637600713,,,,,,,,,,,,,,,,,,
362,-0.17951852068747431,,,,,,,,,,,,,,,,,,
363,-0.6389382584579225,,,,,,,,,,,,,,,,,,
364,-0.35786941786854065,,,,,,,,,,,,,,,,,,
365,0.7747245702603047,,,,,,,,,,,,,,,,,,
366,-0.27012585618274376,,,,,,,,,,,,,,,,,,
367,-1.878415568792939,,,,,,,,,,,,,,,,,,
368,0.6028037450725203,,,,,,,,,,,,,,,,,,
369,-1.6411067833657778,,,,,,,,,,,,,,,,,,
370,2.627002779120626,,,,,,,,,,,,,,,,,,
371,-1.3669535511031814,,,,,,,,,,,,,,,,,,
372,1.7522984560660593,,,,,,,,,,,,,,,,,,
373,-0.9774224792687214,,,,,,,,,,,,,,,,,,
374,0.6924448418809306,,,,,,,,,,,,,,,,,,
375,0.8783944569365814,,,,,,,,,,,,,,,,,,
376,-0.23357400060298777,,,,,,,,,,,,,,,,,,
377,-0.23070648160345986,,,,,,,,,,,,,,,,,,
378,0.017112056291654465,,,,,,,,,,,,,,,,,,
379,-0.19014339564130422,,,,,,,,,,,,,,,,,,
380,-1.684345324220419,,,,,,,,,,,,,,,,,,
381,1.730632399358492,,,,,,,,,,,,,,,,,,
382,0.15409286435787528,,,,,,,,,,,,,,,,,,
383,-1.1370082636218326,,,,,,,,,,,,,,,,,,
384,-2.2816469920065843,,,,,,,,,,,,,,,,,,
385,3.361967519315489,,,,,,,,,,,,,,,,,,
386,-0.5794992100647167,,,,,,,,,,,,,,,,,,
387,-0.2113928732131405,,,,,,,,,,,,,,,,,,
388,0.2289406297150156,,,,,,,,,,,,,,,,,,
389,0.7731116104462106,,,,,,,,,,,,,,,,,,
390,-17.801191081719153,,,,,,,,,,,,,,,,,,
391,13.311794449802473,,,,,,,,,,,,,,,,,,
392,2.262618729449441,,,,,,,,,,,,,,,,,,
393,-0.017407990867851275,,,,,,,,,,,,,,,,,,
394,1.5688685704779206,,,,,,,,,,,,,,,,,,
395,-1.0018548267578677,,,,,,,,,,,,,,,,,,
396,-0.4790571540604316,,,,,,,,,,,,,,,,,,
397,2.147087646061677,,,,,,,,,,,,,,,,,,
398,-0.36644000454181214,,,,,,,,,,,,,,,,,,
399,-0.58203692659901,,,,,,,,,,,,,,,,,,
